user_email,product_name,quantity,price,street,city,state,zipcode,payment_method,is_paid,created_at
dugi22@yahoo.com,"Supermicro Supero C7Z370-CG-L Single",2,184.46,"517 West Avalon Ave","Muscle Shoals",AL,35661,paypal,true,2025-03-15T20:31:40.110Z
dugi22@yahoo.com,"PNY GeForce RTX 2080 Ti XLR8 Gaming OC",3,1244.35,"517 West Avalon Ave","Muscle Shoals",AL,35661,debt_card,true,2025-03-15T20:31:40.110Z
dugi22@yahoo.com,"Arctic Freezer 33 TR , red - 120mm",3,44.24,"517 West Avalon Ave","Muscle Shoals",AL,35661,credit_card,true,2025-03-15T20:31:40.110Z
mastersystem@hotmail.com,"be quiet! Shadow Rock Slim",1,61.31,"2780 John Hawkins Pkwy","Hoover",AL,35244,debt_card,true,2025-08-16T00:19:09.129Z
mastersystem@hotmail.com,"Thermaltake Floe Riing RGB TT Premium-Edition",1,108.80,"2780 John Hawkins Pkwy","Hoover",AL,35244,paypal,true,2025-08-16T00:19:09.129Z
mastersystem@hotmail.com,"Intel Core i5-13400",2,224.13,"2780 John Hawkins Pkwy","Hoover",AL,35244,paypal,true,2025-08-16T00:19:09.129Z
mastersystem@hotmail.com,"Raijintek Arcadia Midi-Tower - white",1,33.41,"2780 John Hawkins Pkwy","Hoover",AL,35244,credit_card,true,2025-08-16T00:19:09.129Z
mastersystem@hotmail.com,"EVGA GeForce RTX 2060 XC Black Gaming",1,373.56,"2780 John Hawkins Pkwy","Hoover",AL,35244,debt_card,true,2025-08-16T00:19:09.129Z
mastersystem@hotmail.com,"Gigabyte H370 Aorus Gaming 3 WIFI",3,137.81,"2780 John Hawkins Pkwy","Hoover",AL,35244,paypal,true,2024-10-06T00:07:47.796Z
mastersystem@hotmail.com,"Lian Li GALAHAD 360 SL, , ARGB - white",2,216.01,"2780 John Hawkins Pkwy","Hoover",AL,35244,credit_card,true,2024-10-06T00:07:47.796Z
mastersystem@hotmail.com,"Gigabyte GeForce RTX 3060 Gaming OC 12G LHR",2,297.40,"2780 John Hawkins Pkwy","Hoover",AL,35244,debt_card,true,2024-10-06T00:07:47.796Z
mastersystem@hotmail.com,"Viewsonic VX4380-4K",1,710.86,"2780 John Hawkins Pkwy","Hoover",AL,35244,paypal,true,2024-10-06T00:07:47.796Z
mastersystem@hotmail.com,"Asus TUF B360M-E GAMING",1,87.04,"2780 John Hawkins Pkwy","Hoover",AL,35244,paypal,true,2025-04-08T23:13:41.663Z
mastersystem@hotmail.com,"Gigabyte GeForce GTX 1660 Super OC",1,267.47,"2780 John Hawkins Pkwy","Hoover",AL,35244,paypal,true,2025-04-08T23:13:41.663Z
mastersystem@hotmail.com,"ASUS GeForce GTX 1660 Super TUF O6G Gaming",1,289.41,"2780 John Hawkins Pkwy","Hoover",AL,35244,paypal,true,2025-04-08T23:13:41.663Z
mastersystem@hotmail.com,"LG 32UK550-B",3,311.90,"2780 John Hawkins Pkwy","Hoover",AL,35244,credit_card,true,2025-04-08T23:13:41.663Z
mastersystem@hotmail.com,"ASUS B150M-A/M.2 USB3.1/M.2/HDMI/VGA/DVI B150",1,77.33,"2780 John Hawkins Pkwy","Hoover",AL,35244,paypal,true,2025-04-08T23:13:41.663Z
mastersystem@hotmail.com,"Intel Core i5-8400",2,235.75,"2780 John Hawkins Pkwy","Hoover",AL,35244,debt_card,true,2025-04-08T23:13:41.663Z
mastersystem@hotmail.com,"MSI GeForce RTX 4060 Ti Ventus 2X Black 8G OC",1,509.98,"2780 John Hawkins Pkwy","Hoover",AL,35244,debt_card,true,2024-12-18T07:19:37.300Z
mastersystem@hotmail.com,"Intel Core i9-7900X",1,1070.83,"2780 John Hawkins Pkwy","Hoover",AL,35244,credit_card,true,2024-12-18T07:19:37.300Z
mastersystem@hotmail.com,"Seagate IronWolf NAS Hard Drive ST4000VN008",2,107.34,"2780 John Hawkins Pkwy","Hoover",AL,35244,debt_card,true,2024-12-30T20:32:23.238Z
mastersystem@hotmail.com,"NZXT H440 Envyus Midi-Tower - black",1,166.41,"2780 John Hawkins Pkwy","Hoover",AL,35244,paypal,true,2024-12-30T20:32:23.238Z
mastersystem@hotmail.com,"Lian Li LANCOOL II Mesh RGB Midi-Tower, Tempered Glass - white",1,116.95,"2780 John Hawkins Pkwy","Hoover",AL,35244,debt_card,true,2024-12-30T20:32:23.238Z
mastersystem@hotmail.com,"PHANTEKS Enthoo Primo SE Big-Tower, grüne LED - black/grün",3,239.24,"2780 John Hawkins Pkwy","Hoover",AL,35244,paypal,true,2024-12-30T20:32:23.238Z
mastersystem@hotmail.com,"Lian Li GALAHAD 360 V2 , ARGB - black",2,163.41,"2780 John Hawkins Pkwy","Hoover",AL,35244,credit_card,true,2024-12-30T20:32:23.238Z
mastersystem@hotmail.com,"PNY GeForce RTX 2080 XLR8 Gaming OC Twin Fan",2,792.78,"2780 John Hawkins Pkwy","Hoover",AL,35244,debt_card,true,2024-12-30T20:32:23.238Z
mastersystem@hotmail.com,"ASRock Z370 Taichi",1,210.86,"2780 John Hawkins Pkwy","Hoover",AL,35244,paypal,true,2025-10-28T10:40:29.171Z
mastersystem@hotmail.com,"Western Digital Red 1 TB",3,50.77,"2780 John Hawkins Pkwy","Hoover",AL,35244,paypal,true,2025-10-28T10:40:29.171Z
mastersystem@hotmail.com,"MSI MAG CoreLiquid C280 , ARGB",2,130.56,"2780 John Hawkins Pkwy","Hoover",AL,35244,debt_card,true,2025-10-28T10:40:29.171Z
ihavox@gmail.com,"AMD Ryzen 3 1200",2,117.10,"374 William S Canning Blvd","Fall River",MA,2721,credit_card,true,2025-02-28T20:08:44.273Z
ihavox@gmail.com,"Viewsonic VP2768",1,424.95,"374 William S Canning Blvd","Fall River",MA,2721,debt_card,true,2025-02-28T20:08:44.273Z
ihavox@gmail.com,"be quiet! Silent Base 801 Midi-Tower - silver",3,156.47,"374 William S Canning Blvd","Fall River",MA,2721,credit_card,true,2025-02-17T23:04:47.113Z
ihavox@gmail.com,"Western Digital Black 2 TB",2,100.81,"374 William S Canning Blvd","Fall River",MA,2721,paypal,true,2025-02-17T23:04:47.113Z
ihavox@gmail.com,"Intel Thermal Solution HTS1155LP - socket 1155",3,26.11,"374 William S Canning Blvd","Fall River",MA,2721,paypal,true,2025-02-17T23:04:47.113Z
ihavox@gmail.com,"Western Digital Gold 2 TB",3,115.32,"374 William S Canning Blvd","Fall River",MA,2721,debt_card,true,2025-02-17T23:04:47.113Z
ihavox@gmail.com,"AMD Ryzen Threadripper 2950X",1,785.71,"374 William S Canning Blvd","Fall River",MA,2721,debt_card,true,2025-07-26T22:19:27.679Z
ihavox@gmail.com,"ASRock B450 Steel Legend",3,114.20,"374 William S Canning Blvd","Fall River",MA,2721,paypal,true,2025-07-26T22:19:27.679Z
ihavox@gmail.com,"MSI B360M Mortar",1,101.28,"374 William S Canning Blvd","Fall River",MA,2721,paypal,true,2025-07-26T22:19:27.679Z
ihavox@gmail.com,"ZOTAC GeForce GTX 1060 Mini",1,186.33,"374 William S Canning Blvd","Fall River",MA,2721,debt_card,true,2025-07-26T22:19:27.679Z
hujda233@gmail.com,"Fractal Design Define R6 Blackout Midi-Tower - black",3,136.36,"150 Barnum Avenue Cutoff","Stratford",CT,6614,debt_card,true,2025-02-12T07:27:46.131Z
hujda233@gmail.com,"Gigabyte Z390 Aorus Xtreme Waterforce",1,877.70,"150 Barnum Avenue Cutoff","Stratford",CT,6614,credit_card,true,2025-02-12T07:27:46.131Z
hujda233@gmail.com,"Intel Core i9-10850K",1,317.85,"150 Barnum Avenue Cutoff","Stratford",CT,6614,paypal,true,2025-02-12T07:27:46.131Z
sonnyneo@hotmail.com,"Gigabyte GeForce GTX 1080 Ti Aorus Xtreme 11G",1,863.47,"2300 Dixwell Ave","Hamden",CT,6514,credit_card,true,2024-10-01T21:26:53.578Z
sonnyneo@hotmail.com,"Raijintek Agos Midi-Tower - white",2,62.51,"2300 Dixwell Ave","Hamden",CT,6514,debt_card,true,2024-10-01T21:26:53.578Z
sonnyneo@hotmail.com,"Asus TUF Z270 MARK 2",2,172.98,"2300 Dixwell Ave","Hamden",CT,6514,debt_card,true,2024-10-01T21:26:53.578Z
sonnyneo@hotmail.com,"Corsair Crystal 465X RGB Midi-Tower - black Window",3,142.63,"2300 Dixwell Ave","Hamden",CT,6514,credit_card,true,2024-10-01T21:26:53.578Z
sonnyneo@hotmail.com,"Intel Core i5-8400",3,235.75,"2300 Dixwell Ave","Hamden",CT,6514,debt_card,true,2024-10-01T21:26:53.578Z
sonnyneo@hotmail.com,"MSI GeForce GTX 1050 Ti 4GT OC",3,166.10,"2300 Dixwell Ave","Hamden",CT,6514,paypal,true,2024-10-01T21:26:53.578Z
sonnyneo@hotmail.com,"PHANTEKS Enthoo 719 Big-Tower, Tempered Glass, DRGB - anthrazit",2,217.61,"2300 Dixwell Ave","Hamden",CT,6514,credit_card,true,2025-03-21T09:26:40.393Z
sonnyneo@hotmail.com,"ZOTAC GeForce GT 1030",1,115.52,"2300 Dixwell Ave","Hamden",CT,6514,paypal,true,2025-03-21T09:26:40.393Z
milan@gmail.com,"MSI Z590 Pro WiFi",1,150.87,"101 South Beltline Highway","Mobile",AL,36606,paypal,true,2025-08-29T16:22:03.042Z
milan@gmail.com,"Montech SKY ONE Lite, Midi-Tower, Tempered Glass - white",2,97.58,"101 South Beltline Highway","Mobile",AL,36606,debt_card,true,2025-08-29T16:22:03.042Z
milan@gmail.com,"Viewsonic ELITE XG270",3,311.90,"101 South Beltline Highway","Mobile",AL,36606,paypal,true,2025-08-29T16:22:03.042Z
milan@gmail.com,"PHANTEKS Enthoo Primo Big-Tower, whitee LED - white",3,299.77,"101 South Beltline Highway","Mobile",AL,36606,debt_card,true,2025-08-29T16:22:03.042Z
milan@gmail.com,"MSI MEG X570 ACE, AMD X570",3,362.68,"101 South Beltline Highway","Mobile",AL,36606,debt_card,true,2025-08-29T16:22:03.042Z
milan@gmail.com,"Corsair Crystal 465X RGB Midi-Tower - black Window",2,142.63,"101 South Beltline Highway","Mobile",AL,36606,credit_card,true,2024-10-20T16:13:25.085Z
milan@gmail.com,"PHANTEKS Eclipse P400S Midi-Tower, Tempered Glass, black/red - isolated",3,91.61,"101 South Beltline Highway","Mobile",AL,36606,paypal,true,2024-10-20T16:13:25.085Z
milan@gmail.com,"MSI GeForce RTX 3070 Ti Ventus 3X 8G OC LHR",2,660.08,"101 South Beltline Highway","Mobile",AL,36606,credit_card,true,2024-10-20T16:13:25.085Z
vasek123789@hotmail.com,"Carbide Series Quiet 400Q Compact Mid-Tower",3,78.16,"750 Middle Country Road","Middle Island",NY,11953,paypal,true,2025-09-27T17:29:56.429Z
vasek123789@hotmail.com,"ASUS ROG Strix X299-E Gaming",3,316.51,"750 Middle Country Road","Middle Island",NY,11953,credit_card,true,2025-09-27T17:29:56.429Z
vasek123789@hotmail.com,"Fractal Design Define 7 Black & White TG Midi-Tower - Tempered Glass, isolated, black/white",3,174.08,"750 Middle Country Road","Middle Island",NY,11953,credit_card,true,2025-05-13T18:25:04.369Z
vasek123789@hotmail.com,"AMD Ryzen 3 3200G",2,100.81,"750 Middle Country Road","Middle Island",NY,11953,debt_card,true,2025-05-13T18:25:04.369Z
vasek123789@hotmail.com,"EVGA GeForce GTX 1070 Ti FTW Ultra Silent",2,504.69,"750 Middle Country Road","Middle Island",NY,11953,debt_card,true,2025-06-19T07:23:45.075Z
vasek123789@hotmail.com,"NZXT H710 Midi-Tower, TG - black Window",3,152.32,"750 Middle Country Road","Middle Island",NY,11953,credit_card,true,2025-04-04T21:08:17.804Z
vasek123789@hotmail.com,"MSI X399 Gaming Pro Carbon AC",1,395.32,"750 Middle Country Road","Middle Island",NY,11953,debt_card,true,2025-04-04T21:08:17.804Z
vasek123789@hotmail.com,"MSI MEG Z590I Unify",3,348.17,"750 Middle Country Road","Middle Island",NY,11953,debt_card,true,2025-04-04T21:08:17.804Z
vasek123789@hotmail.com,"MSI MEG Z590 ACE Gold Edition",2,319.16,"750 Middle Country Road","Middle Island",NY,11953,credit_card,true,2025-04-04T21:08:17.804Z
vasek123789@hotmail.com,"Gigabyte GeForce GTX 1660 OC",3,224.86,"750 Middle Country Road","Middle Island",NY,11953,paypal,true,2025-04-04T21:08:17.804Z
pupdady@gmail.com,"ASUS ROG MAXIMUS X HERO Wi-Fi",1,253.87,"165 Vaughan Ln","Pell City",AL,35125,paypal,true,2025-02-16T09:27:43.486Z
pupdady@gmail.com,"Cooler Master N200 NSE-200-KKN1 Midi-Tower - black",3,47.14,"165 Vaughan Ln","Pell City",AL,35125,credit_card,true,2025-02-16T09:27:43.486Z
pupdady@gmail.com,"Asus ROG RAMPAGE VI EXTREME",3,760.77,"165 Vaughan Ln","Pell City",AL,35125,paypal,true,2025-02-16T09:27:43.486Z
pupdady@gmail.com,"ASRock Z270 Taichi",2,167.47,"165 Vaughan Ln","Pell City",AL,35125,debt_card,true,2025-10-17T22:56:21.415Z
pupdady@gmail.com,"ASRock X99 Taichi",2,253.93,"165 Vaughan Ln","Pell City",AL,35125,debt_card,true,2025-10-17T22:56:21.415Z
ewelinn@hotmail.com,"PHANTEKS Enthoo Pro M Midi-Tower, Tempered Glass - black",1,98.35,"280 Washington Street","Hudson",MA,1749,credit_card,true,2025-08-27T04:21:10.495Z
ewelinn@hotmail.com,"Gigabyte Radeon RX 5700",1,342.40,"280 Washington Street","Hudson",MA,1749,debt_card,true,2025-02-28T09:27:52.640Z
ewelinn@hotmail.com,"Asus H370 MINING MASTER",2,58.02,"280 Washington Street","Hudson",MA,1749,credit_card,true,2025-02-28T09:27:52.640Z
ewelinn@hotmail.com,"IN WIN 305 Midi-Tower - white",2,128.96,"280 Washington Street","Hudson",MA,1749,debt_card,true,2025-03-26T03:12:01.899Z
ewelinn@hotmail.com,"EVGA GeForce RTX 2070 Super XC Ultra+",3,601.33,"280 Washington Street","Hudson",MA,1749,paypal,true,2025-03-26T03:12:01.899Z
ewelinn@hotmail.com,"Asus PH GTX 1060 3G",2,236.86,"280 Washington Street","Hudson",MA,1749,debt_card,true,2025-03-26T03:12:01.899Z
ewelinn@hotmail.com,"Fractal Design Node 804 Micro-ATX - black Window",1,125.91,"280 Washington Street","Hudson",MA,1749,credit_card,true,2025-03-26T03:12:01.899Z
ewelinn@hotmail.com,"AMD Ryzen Threadripper Pro 3955WX",3,979.25,"280 Washington Street","Hudson",MA,1749,paypal,true,2025-03-26T03:12:01.899Z
mistr8@hotmail.com,"Antec P120 Crystal Midi-Tower - Tempered Glass, black",3,130.56,"41301 US Hwy 280","Sylacauga",AL,35150,debt_card,true,2025-05-06T11:15:54.535Z
mistr8@hotmail.com,"MSI MPG Z590 Gaming Force",3,226.65,"41301 US Hwy 280","Sylacauga",AL,35150,debt_card,true,2025-05-06T11:15:54.535Z
mistr8@hotmail.com,"ASUS ROG Crosshair VIII Formula, AMD X570",2,536.04,"41301 US Hwy 280","Sylacauga",AL,35150,credit_card,true,2025-05-06T11:15:54.535Z
nikolaslivia@yahoo.com,"MSI Prestige X570 Creation, AMD X570",3,826.16,"100 Thruway Plaza","Cheektowaga",NY,14225,debt_card,true,2024-12-29T14:33:05.039Z
nikolaslivia@yahoo.com,"Sapphire Nitro+ Radeon RX 580 8G Special Edition",3,276.96,"100 Thruway Plaza","Cheektowaga",NY,14225,debt_card,true,2024-12-29T14:33:05.039Z
nikolaslivia@yahoo.com,"ASRock Z270 Extreme4",3,256.04,"100 Thruway Plaza","Cheektowaga",NY,14225,debt_card,true,2025-06-12T11:42:19.750Z
nikolaslivia@yahoo.com,"Lian Li GALAHAD 240 SL, , ARGB - white",3,174.02,"100 Thruway Plaza","Cheektowaga",NY,14225,debt_card,true,2025-06-12T11:42:19.750Z
nikolaslivia@yahoo.com,"Gigabyte 970A-DS3P",2,74.63,"100 Thruway Plaza","Cheektowaga",NY,14225,debt_card,true,2025-06-12T11:42:19.750Z
nikolaslivia@yahoo.com,"Gigabyte H110-D3A BTC Edition",2,83.55,"100 Thruway Plaza","Cheektowaga",NY,14225,paypal,true,2025-06-12T11:42:19.750Z
nikolaslivia@yahoo.com,"MSI MAG B550 Tomahawk",3,145.06,"100 Thruway Plaza","Cheektowaga",NY,14225,paypal,true,2025-04-17T12:52:23.841Z
nikolaslivia@yahoo.com,"ASUS ROG Crosshair X670E Gene",1,587.55,"100 Thruway Plaza","Cheektowaga",NY,14225,credit_card,true,2025-04-17T12:52:23.841Z
nikolaslivia@yahoo.com,"AMD Athlon 3000G",3,53.22,"100 Thruway Plaza","Cheektowaga",NY,14225,paypal,true,2025-04-17T12:52:23.841Z
nikolaslivia@yahoo.com,"Fractal Design Define R6 USB-C Midi-Tower - Tempered Glass, black",2,163.20,"100 Thruway Plaza","Cheektowaga",NY,14225,debt_card,true,2025-10-05T07:10:00.773Z
nikolaslivia@yahoo.com,"Montech Metal DT24 Premium",3,89.66,"100 Thruway Plaza","Cheektowaga",NY,14225,paypal,true,2025-10-05T07:10:00.773Z
nikolaslivia@yahoo.com,"EVGA GeForce RTX 2070 Super KO Gaming",3,553.79,"100 Thruway Plaza","Cheektowaga",NY,14225,debt_card,true,2025-10-05T07:10:00.773Z
nikolaslivia@yahoo.com,"ASRock H370M Pro4",3,97.77,"100 Thruway Plaza","Cheektowaga",NY,14225,credit_card,true,2025-10-05T07:10:00.773Z
nikolaslivia@yahoo.com,"Viewsonic XG2705",3,156.67,"100 Thruway Plaza","Cheektowaga",NY,14225,debt_card,true,2025-07-10T14:14:05.399Z
nikolaslivia@yahoo.com,"MSI GeForce RTX 3070 Gaming Z Trio 8G LHR",1,680.69,"100 Thruway Plaza","Cheektowaga",NY,14225,paypal,true,2025-07-10T14:14:05.399Z
lalik2@gmail.com,"Seagate IronWolf NAS Hard Drive ST10000VN0004",1,338.73,"34301 Hwy 43","Thomasville",AL,36784,debt_card,true,2025-09-10T14:00:57.746Z
lalik2@gmail.com,"PHANTEKS Eclipse P400A Midi-Tower, Tempered Glass, DRGB - black",2,107.54,"34301 Hwy 43","Thomasville",AL,36784,credit_card,true,2025-09-10T14:00:57.746Z
lalik2@gmail.com,"MSI MAG CoreLiquid 240R V2 White , ARGB",2,87.04,"34301 Hwy 43","Thomasville",AL,36784,paypal,true,2025-09-10T14:00:57.746Z
lalik2@gmail.com,"Phanteks PH-TC12DX_BK 2 x 120mm PWM",1,48.05,"34301 Hwy 43","Thomasville",AL,36784,paypal,true,2025-11-12T06:55:36.799Z
lalik2@gmail.com,"Gigabyte GeForce GTX 1070 Ti Aorus 8G",3,489.73,"34301 Hwy 43","Thomasville",AL,36784,debt_card,true,2025-11-12T06:55:36.799Z
lalik2@gmail.com,"Noctua NH-U12DXi4 - 120mm",2,62.96,"34301 Hwy 43","Thomasville",AL,36784,credit_card,true,2025-04-04T04:00:31.114Z
lalik2@gmail.com,"MSI GeForce RTX 3060 Gaming X",2,380.81,"34301 Hwy 43","Thomasville",AL,36784,debt_card,true,2025-04-04T04:00:31.114Z
hugonoha@gmail.com,"Viewsonic VP2468",1,251.42,"300 Colony Place","Plymouth",MA,2360,credit_card,true,2025-01-19T09:49:55.080Z
hugonoha@gmail.com,"Asus TUF B360M-PLUS GAMING",3,93.57,"300 Colony Place","Plymouth",MA,2360,debt_card,true,2025-01-19T09:49:55.080Z
hugonoha@gmail.com,"Fractal Design Define S2 Vision Blackout Midi-Tower, Tempered Glass - black",2,202.37,"300 Colony Place","Plymouth",MA,2360,debt_card,true,2025-11-08T01:29:43.528Z
hugonoha@gmail.com,"Seagate IronWolf NAS Hard Drive ST6000VN0041",2,157.40,"300 Colony Place","Plymouth",MA,2360,paypal,true,2025-08-30T20:57:06.138Z
hugonoha@gmail.com,"Western Digital Blue 2 TB",1,55.12,"300 Colony Place","Plymouth",MA,2360,credit_card,true,2025-08-30T20:57:06.138Z
hugonoha@gmail.com,"Fractal Design Focus G Midi-Tower - blue Window",1,47.87,"300 Colony Place","Plymouth",MA,2360,paypal,true,2025-08-30T20:57:06.138Z
hugonoha@gmail.com,"Intel Core i7-12700F",2,282.17,"300 Colony Place","Plymouth",MA,2360,debt_card,true,2025-05-12T22:16:04.174Z
hugonoha@gmail.com,"Intel Core i7-8700",1,331.05,"300 Colony Place","Plymouth",MA,2360,credit_card,true,2025-05-12T22:16:04.174Z
hugonoha@gmail.com,"PH-TC14S, Slim Twin Towers, 140mm PWM Processor cooler",2,47.14,"300 Colony Place","Plymouth",MA,2360,debt_card,true,2025-05-12T22:16:04.174Z
hugonoha@gmail.com,"EVGA Z370 Micro ATX",2,139.58,"300 Colony Place","Plymouth",MA,2360,credit_card,true,2025-05-12T22:16:04.174Z
hugonoha@gmail.com,"MSI TRX40 Pro WiFi",2,442.47,"300 Colony Place","Plymouth",MA,2360,credit_card,true,2025-05-12T22:16:04.174Z
mison@yahoo.com,"Intel Xeon E5-2620 V4",2,398.22,"10710 Chantilly Pkwy","Montgomery",AL,36117,paypal,true,2025-05-27T09:14:11.838Z
mison@yahoo.com,"MSI MAG CoreLiquid C240 , ARGB",3,87.04,"10710 Chantilly Pkwy","Montgomery",AL,36117,credit_card,true,2025-05-27T09:14:11.838Z
mison@yahoo.com,"AMD Ryzen Threadripper 2970WX",3,1182.35,"10710 Chantilly Pkwy","Montgomery",AL,36117,debt_card,true,2025-05-27T09:14:11.838Z
mison@yahoo.com,"Western Digital Purple, Intellipower",1,270.51,"10710 Chantilly Pkwy","Montgomery",AL,36117,debt_card,true,2025-04-08T02:03:35.827Z
mison@yahoo.com,"Fractal Design Meshify C Midi-Tower - black",2,87.04,"10710 Chantilly Pkwy","Montgomery",AL,36117,debt_card,true,2025-04-08T02:03:35.827Z
mison@yahoo.com,"Gigabyte Aorus Z270X-Gaming 5",2,204.87,"10710 Chantilly Pkwy","Montgomery",AL,36117,paypal,true,2025-04-08T02:03:35.827Z
mison@yahoo.com,"Asus PH GT1030 O2G",3,94.29,"10710 Chantilly Pkwy","Montgomery",AL,36117,credit_card,true,2025-04-08T02:03:35.827Z
mison@yahoo.com,"Thermaltake Core P3 TG Snow Edition, Tempered Glass - white",3,119.68,"10710 Chantilly Pkwy","Montgomery",AL,36117,paypal,true,2025-04-08T02:03:35.827Z
mison@yahoo.com,"ENERMAX ETS-T40F-TB 120mm Twister Aluminum 120mm with PWM Fan Low 8 dBA nosie w/ fan adaptor",1,38.18,"10710 Chantilly Pkwy","Montgomery",AL,36117,credit_card,true,2025-06-24T14:03:55.581Z
mison@yahoo.com,"Sapphire Pulse Radeon RX 5500 XT",1,219.06,"10710 Chantilly Pkwy","Montgomery",AL,36117,paypal,true,2025-06-24T14:03:55.581Z
mison@yahoo.com,"EVGA GeForce GTX 1660 Ti XC Black Gaming",2,285.97,"10710 Chantilly Pkwy","Montgomery",AL,36117,paypal,true,2025-06-24T14:03:55.581Z
mison@yahoo.com,"MSI B450I Gaming Plus AC",1,78.97,"10710 Chantilly Pkwy","Montgomery",AL,36117,paypal,true,2025-06-24T14:03:55.581Z
mison@yahoo.com,"Thermaltake Riing Silent 12 Blue - 120mm",1,40.61,"10710 Chantilly Pkwy","Montgomery",AL,36117,credit_card,true,2025-06-24T14:03:55.581Z
mison@yahoo.com,"AMD Ryzen 5 1400",2,181.21,"10710 Chantilly Pkwy","Montgomery",AL,36117,credit_card,true,2025-06-24T14:03:55.581Z
mison@yahoo.com,"Cooler Master MasterBox MB500, TG, black",1,93.30,"10710 Chantilly Pkwy","Montgomery",AL,36117,paypal,true,2025-06-29T04:24:02.486Z
adamgh@hotmail.com,"Intel Core i9-9900KF",3,349.48,"9248 Parkway East","Birmingham",AL,35206,debt_card,true,2025-09-16T18:20:49.308Z
adamgh@hotmail.com,"Asus X99-DELUXE II",2,290.14,"9248 Parkway East","Birmingham",AL,35206,paypal,true,2025-09-16T18:20:49.308Z
adamgh@hotmail.com,"MSI MAG Z590 Tomahawk WiFi",2,163.20,"9248 Parkway East","Birmingham",AL,35206,paypal,true,2025-09-16T18:20:49.308Z
